Dealer Code,Dealer Name,Dealer State,Region,Status,Status Reson,Chassis no,TMInvoiceno,TM Invoice Date,Retail invoice no,Retail invoice Date,Claim ID,G_Claim ID,Scheme ID,Amount,SAP Doc no.,SAP Doc Date,Scheme Type,Scheme Type-Name,Scheme Type Category,LOB
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805025R5A02199,739870923,22-03-2024,IAAUAR2324003976,30-03-2024,CVF241190679,0,SCHM04-19555,200,Not available,22-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT792104R8B03444,730038353,05-03-2024,IAAUAR2324003718,20-03-2024,CVF241190685,0,SCHM04-19552,600,Not available,05-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT792109R8C05157,730136685,28-03-2024,IAAUAR2324003982,30-03-2024,CVF241190702,0,SCHM04-19552,600,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT812069R5C06133,725588117,28-03-2024,IAAUAR2324004018,31-03-2024,CVF241190708,0,SCHM04-19552,600,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT505237PFB03105,745678153,11-03-2023,IAAUAR2324000034,13-04-2023,CVF241190719,0,SCHM04-19555,200,Not available,11-03-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT843016P5J09967,725506671,22-09-2023,IAAUAR2324003747,22-03-2024,CVF241190732,0,SCHM04-19552,600,Not available,22-09-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513061RFB02274,724501565,21-03-2024,IAAUAR2324003896,28-03-2024,CVF241190750,0,SCHM04-19552,600,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513061PFF07994,986131855,27-06-2023,IAAUAR2324003980,30-03-2024,CVF241190751,0,SCHM04-19555,200,Not available,27-06-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805023RFB02388,724501342,29-02-2024,IAAUAR2324003978,30-03-2024,CVF241190755,0,SCHM04-19555,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805021R5A01779,739870922,22-03-2024,IAAUAR2324003895,28-03-2024,CVF241190778,0,SCHM04-19552,600,Not available,22-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805021R5A00435,739870920,22-03-2024,IAAUAR2324003893,28-03-2024,CVF241190854,0,SCHM04-19552,600,Not available,22-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513061RFB02281,724501566,21-03-2024,IAAUAR2324003897,28-03-2024,CVF241190862,0,SCHM04-19552,600,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513062RFB02368,724501568,21-03-2024,IAAUAR2324003934,29-03-2024,CVF241190865,0,SCHM04-19552,600,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513062RFB02367,724501567,21-03-2024,IAAUAR2324003933,29-03-2024,CVF241190872,0,SCHM04-19552,600,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563066P7D08818,768691418,29-04-2023,IAAUAR2324003757,23-03-2024,CVF241190931,0,SCHM04-19552,600,Not available,29-04-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563066P7D08702,768697222,30-04-2023,IAAUAR2324003932,29-03-2024,CVF241190948,0,SCHM04-19552,600,Not available,30-04-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805012NFG07237,986129760,31-07-2022,IAAUAR2223001711,27-08-2022,CVF241190991,0,SCHM04-19552,600,Not available,31-07-2022,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805012NFH07943,986130004,27-08-2022,IAAUAR2223001944,14-09-2022,CVF241191019,0,SCHM04-19552,600,Not available,27-08-2022,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT785042R7B03372,730138793,28-03-2024,IAAUAR2324004100,31-03-2024,CVF241191053,0,SCHM04-19552,600,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT843017P7F11657,764181843,30-06-2023,IAAUAR2324003758,23-03-2024,CVF241191068,0,SCHM04-19552,600,Not available,30-06-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT785042R7B03349,730138795,28-03-2024,IAAUAR2324004097,31-03-2024,CVF241191085,0,SCHM04-19552,600,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT791008R5B03995,725586078,21-03-2024,IAAUAR2324003950,30-03-2024,CVF241191119,0,SCHM04-19552,600,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01969,725564186,31-01-2024,IAAUAR2324003292,02-02-2024,CVF241191139,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT843027P7H17295,722842446,29-08-2023,IAAUAR2324003919,28-03-2024,CVF241191155,0,SCHM04-19552,600,Not available,29-08-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT785042R7B03374,730138794,28-03-2024,IAAUAR2324004093,31-03-2024,CVF241191168,0,SCHM04-19552,600,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828053RAC05009,725589919,30-03-2024,IAAUAR2425000078,15-04-2024,CVF241191213,0,SCHM04-19558,1000,Not available,30-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA02013,725564193,31-01-2024,IAAUAR2324003291,02-02-2024,CVF241191235,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01927,725564214,31-01-2024,IAAUAR2324003287,02-02-2024,CVF241191246,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT566018P1N34399,925167440,30-12-2023,IAAUAR2324003223,31-01-2024,CVF241191315,0,SCHM04-19555,200,Not available,30-12-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01616,725564209,31-01-2024,IAAUAR2324003279,02-02-2024,CVF241191332,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01920,725564204,31-01-2024,IAAUAR2324003286,02-02-2024,CVF241191354,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01990,725564194,31-01-2024,IAAUAR2324003290,02-02-2024,CVF241191388,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01913,725564200,31-01-2024,IAAUAR2324003293,02-02-2024,CVF241191407,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT566018P1P35669,925167492,31-12-2023,IAAUAR2324003052,10-01-2024,CVF241191408,0,SCHM04-19555,200,Not available,31-12-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01356,725564218,31-01-2024,IAAUAR2324003283,02-02-2024,CVF241191410,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01955,725564187,31-01-2024,IAAUAR2324003284,02-02-2024,CVF241191423,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01862,725564223,31-01-2024,IAAUAR2324003295,02-02-2024,CVF241191429,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01762,725564192,31-01-2024,IAAUAR2324003280,02-02-2024,CVF241191432,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828053R2C04874,907439198,15-03-2024,IAAUAR2324003998,31-03-2024,CVF241191440,0,SCHM04-19552,600,Not available,15-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01725,725564220,31-01-2024,IAAUAR2324003281,02-02-2024,CVF241191447,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA02005,725564212,31-01-2024,IAAUAR2324003288,02-02-2024,CVF241191455,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01997,725564211,31-01-2024,IAAUAR2324003297,02-02-2024,CVF241191457,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01941,725564206,31-01-2024,IAAUAR2324003285,02-02-2024,CVF241191507,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01948,725564207,31-01-2024,IAAUAR2324003294,02-02-2024,CVF241191529,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01737,725564190,31-01-2024,IAAUAR2324003278,02-02-2024,CVF241191545,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01962,725564196,31-01-2024,IAAUAR2324003289,02-02-2024,CVF241191626,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT513062PFE07231,986131777,24-06-2023,IAAUAR2324003602,29-02-2024,CVF241191634,0,SCHM04-19558,1000,Not available,24-06-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01592,725564188,31-01-2024,IAAUAR2324003282,02-02-2024,CVF241191664,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT567008RAA01893,725564191,31-01-2024,IAAUAR2324003296,02-02-2024,CVF241191669,0,SCHM04-19555,200,Not available,31-01-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Const
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT570017P1P35648,907437783,29-02-2024,IAAUAR2324003736,21-03-2024,CVF241191677,0,SCHM04-19552,600,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805021R5A01361,739870921,22-03-2024,IAAUAR2324003894,28-03-2024,CVF241191728,0,SCHM04-19558,1000,Not available,22-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT793016R1B04616,907439218,15-03-2024,IAAUAR2324004017,31-03-2024,CVF241191749,0,SCHM04-19552,600,Not available,15-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT843204R7C04561,730090960,18-03-2024,IAAUAR2324003993,31-03-2024,CVF241191793,0,SCHM04-19555,200,Not available,18-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,MCV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT804729P8G11122,722736482,29-07-2023,IAAUAR2324001352,14-08-2023,CVF241191902,0,SCHM04-19567,600,Not available,29-07-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,LCV
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVD17286,728208027,15-04-2024,IAAUAR2425000183,28-04-2024,CVF241191924,0,SCHM04-19567,600,Not available,15-04-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVD18835,728228670,22-04-2024,IAAUAR2425000182,28-04-2024,CVF241191928,0,SCHM04-19567,600,Not available,22-04-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005PVG39178,723124365,20-07-2023,IAAUAR2324001102,28-07-2023,CVF241191934,0,SCHM04-19567,600,Not available,20-07-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVB08277,728172353,29-03-2024,IAAUAR2425000008,04-04-2024,CVF241193931,0,SCHM04-19561,200,Not available,29-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVB08517,728172352,29-03-2024,IAAUAR2425000006,04-04-2024,CVF241194101,0,SCHM04-19561,200,Not available,29-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUB00672,730153630,30-03-2024,IAAUAR2425000120,17-04-2024,CVF241194118,0,SCHM04-19561,200,Not available,30-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00529,730110127,21-03-2024,IAAUAR2324003892,28-03-2024,CVF241194127,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVB08358,728172349,29-03-2024,IAAUAR2425000007,04-04-2024,CVF241194133,0,SCHM04-19561,200,Not available,29-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00523,730110125,21-03-2024,IAAUAR2324003890,28-03-2024,CVF241194158,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005PVN63601,723415873,28-11-2023,IAAUAR2324003979,30-03-2024,CVF241194182,0,SCHM04-19561,200,Not available,28-11-2023,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00530,730022011,29-02-2024,IAAUAR2324003687,15-03-2024,CVF241194304,0,SCHM04-19561,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00496,730110121,21-03-2024,IAAUAR2324003886,28-03-2024,CVF241194314,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT506328M8D07509,759654420,23-04-2021,IAAUAR2122000250,04-06-2021,CVF241194319,0,SCHM04-19564,200,Not available,23-04-2021,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,LCV
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00501,730110122,21-03-2024,IAAUAR2324003887,28-03-2024,CVF241194335,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUB00735,730161258,31-03-2024,IAAUAR2425000103,15-04-2024,CVF241194341,0,SCHM04-19561,200,Not available,31-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00525,730110120,21-03-2024,IAAUAR2324003891,28-03-2024,CVF241194351,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00517,730110124,21-03-2024,IAAUAR2324003889,28-03-2024,CVF241194359,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557072RUA00512,730110123,21-03-2024,IAAUAR2324003888,28-03-2024,CVF241194396,0,SCHM04-19561,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT810004N5A01035,752791488,14-01-2022,IAAUAR2122002740,27-01-2022,CVF241194821,0,SCHM04-19564,200,Not available,14-01-2022,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,LCV
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVB06623,728168790,28-03-2024,IAAUAR2324004025,31-03-2024,CVF241195020,0,SCHM04-19564,200,Not available,28-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVA03449,728114081,29-02-2024,IAAUAR2324003903,28-03-2024,CVF241195114,0,SCHM04-19564,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVA03441,728114082,29-02-2024,IAAUAR2324003968,30-03-2024,CVF241195243,0,SCHM04-19564,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVA03433,728114100,29-02-2024,IAAUAR2324003962,30-03-2024,CVF241195252,0,SCHM04-19564,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT557076RUC01149,730109903,21-03-2024,IAAUAR2324003975,30-03-2024,CVF241195262,0,SCHM04-19564,200,Not available,21-03-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,ScPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT558005RVA03425,728114096,29-02-2024,IAAUAR2324003961,30-03-2024,CVF241195319,0,SCHM04-19564,200,Not available,29-02-2024,Dealer Subscription Sales Incentive,Dealer Subscription Sales Incentive,Reimbursement,SCVPass
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT805002MFD02107,737984617,30-04-2022,IAAUAR2425000566,13-06-2024,CVF241197134,0,SCHM-X,544869,Not available,30-04-2022,NFA-Retail-SD-CATTYP001-IDT,NFA-Retail-SD-CATTYP001-IDT,NFA,Buses
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT506328M8D07509,759654420,23-04-2021,IAAUAR2122000250,04-06-2021,CVF241196401,0,SCHM04-19672,100,Not available,23-04-2021,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,LCV
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT563016M5E06790,951598536,29-06-2021,IAAUAR2122000555,21-07-2021,CVF241195862,0,SCHM04-19663,100,Not available,29-06-2021,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,ICV Trucks
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828017M3P28215,919623344,25-12-2021,IAAUAR2122002429,31-12-2021,CVF241191951,0,SCHM04-19660,300,Not available,25-12-2021,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828017MAP06357,919623335,25-12-2021,IAAUAR2122002428,31-12-2021,CVF241194931,0,SCHM04-19660,300,Not available,25-12-2021,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,HCV Cargo
1009100,ASHOK AUTO SALES LTD.,Uttar Pradesh,North,Pending,Pending For dealer Action,MAT828017M3P27881,919623336,25-12-2021,IAAUAR2122002426,31-12-2021,CVF241191877,0,SCHM04-19660,300,Not available,25-12-2021,*Workforce Subscription Sales Incentive,Fleet Edge,Reimbursement,HCV Cargo
